camera_id,runA_frame,runB_frame,confidence,tier,support_score,confidence_is_calibrated_probability,status,left_anchor_id,right_anchor_id,candidate_id,candidate_decision,method
cam5,448,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,449,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,450,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,451,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,452,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,453,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,454,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,455,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,456,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,457,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,458,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,459,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,460,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,461,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,462,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,463,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,464,,0.00,abstain,,False,unsupported_anchor_abstention,,,cam5_A05,abstain_weak_or_ambiguous_geometry,frozen_query_path_adjacent_acceptance_interpolation
cam5,465,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,466,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,467,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,468,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,469,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,470,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,471,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,472,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,473,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,474,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,475,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,476,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,477,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,478,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,479,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,480,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,481,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,482,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,483,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,484,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,485,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,486,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,487,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,488,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,489,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,490,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,491,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,492,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,493,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,494,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,495,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,496,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,497,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,498,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,499,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,500,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,501,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,502,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,503,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,504,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,505,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,506,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,507,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,508,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,509,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,510,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,511,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,512,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,513,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,514,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,515,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,516,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,517,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,518,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,519,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,520,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,521,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,522,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,523,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,524,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,525,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,526,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,527,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,528,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,529,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,530,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,531,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,532,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,533,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,534,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,535,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,536,,0.00,abstain,,False,unsupported_anchor_abstention,,,cam5_A06,abstain_weak_or_ambiguous_geometry,frozen_query_path_adjacent_acceptance_interpolation
cam5,537,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,538,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,539,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,540,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,541,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,542,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,543,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,544,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,545,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,546,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,547,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,548,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,549,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,550,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,551,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,552,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,553,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,554,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,555,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,556,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,557,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,558,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,559,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,560,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,561,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,562,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,563,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,564,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,565,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,566,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,567,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,568,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,569,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,570,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,571,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,572,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,573,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,574,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,575,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,576,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,577,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,578,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,579,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,580,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,581,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,582,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,583,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,584,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,585,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,586,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,587,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,588,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,589,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,590,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,591,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,592,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,593,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,594,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,595,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,596,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,597,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,598,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,599,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,600,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,601,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,602,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,603,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,604,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,605,,0.00,abstain,,False,unsupported_isolated_acceptance,,,cam5_A07,match_unverified_geometry_supported,frozen_query_path_adjacent_acceptance_interpolation
cam5,606,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,607,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,608,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,609,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,610,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,611,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,612,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,613,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,614,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,615,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,616,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,617,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,618,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,619,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,620,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,621,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,622,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,623,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,624,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,625,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,626,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,627,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,628,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,629,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,630,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,631,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,632,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,633,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,634,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,635,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,636,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,637,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,638,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,639,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,640,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,641,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,642,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,643,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,644,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,645,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,646,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,647,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,648,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,649,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,650,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,651,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,652,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,653,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,654,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,655,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,656,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,657,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,658,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,659,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,660,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,661,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,662,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,663,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,664,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,665,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,666,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,667,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,668,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,669,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,670,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,671,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,672,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,673,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,674,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,675,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,676,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,677,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,678,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,679,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,680,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,681,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,682,,0.00,abstain,,False,unsupported_anchor_abstention,,,cam5_A08,abstain_weak_or_ambiguous_geometry,frozen_query_path_adjacent_acceptance_interpolation
cam5,683,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,684,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam5,685,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
