camera_id,runA_frame,runB_frame,confidence,tier,support_score,confidence_is_calibrated_probability,status,left_anchor_id,right_anchor_id,candidate_id,candidate_decision,method
cam0,698,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,699,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,700,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,701,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,702,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,703,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,704,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,705,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,706,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,707,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,708,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,709,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,710,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,711,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,712,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,713,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,714,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,715,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,716,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,717,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,718,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,719,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,720,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,721,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,722,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,723,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,724,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,725,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,726,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,727,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,728,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,729,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,730,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,731,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,732,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,733,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,734,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,735,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,736,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,737,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,738,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,739,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,740,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,741,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,742,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,743,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,744,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,745,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,746,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,747,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,748,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,749,,0.00,abstain,,False,unsupported_anchor_abstention,,,cam0_A09,abstain_weak_or_ambiguous_geometry,frozen_query_path_adjacent_acceptance_interpolation
cam0,750,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,751,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,752,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,753,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,754,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,755,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,756,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,757,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,758,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,759,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,760,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,761,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,762,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,763,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,764,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,765,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,766,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,767,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,768,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,769,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,770,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,771,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,772,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,773,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,774,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,775,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,776,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,777,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,778,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,779,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,780,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,781,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,782,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,783,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,784,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,785,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,786,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,787,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,788,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,789,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,790,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,791,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,792,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,793,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,794,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,795,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,796,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,797,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,798,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,799,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,800,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,801,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,802,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,803,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,804,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,805,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,806,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,807,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,808,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,809,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,810,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,811,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,812,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,813,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,814,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,815,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,816,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,817,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,818,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,819,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,820,,0.00,abstain,,False,unsupported_anchor_abstention,,,cam0_A10,abstain_weak_or_ambiguous_geometry,frozen_query_path_adjacent_acceptance_interpolation
cam0,821,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,822,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,823,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,824,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,825,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,826,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,827,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,828,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,829,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,830,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,831,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,832,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,833,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,834,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,835,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,836,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,837,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,838,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,839,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,840,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,841,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,842,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,843,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,844,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,845,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,846,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,847,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,848,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,849,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,850,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,851,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,852,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,853,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,854,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,855,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,856,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,857,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,858,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,859,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,860,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,861,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,862,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,863,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,864,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,865,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,866,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,867,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,868,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,869,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,870,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,871,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,872,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,873,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,874,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,875,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,876,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,877,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,878,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,879,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,880,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,881,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,882,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,883,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,884,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,885,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,886,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,887,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,888,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,889,,0.00,abstain,,False,unsupported_between_supported_segments,,,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,890,779,1.00,uncalibrated_geometry_anchor,0.71875,False,geometry_supported_anchor,cam0_A11,cam0_A11,cam0_A11,match_unverified_geometry_supported,frozen_query_path_adjacent_acceptance_interpolation
cam0,891,780,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,892,781,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,893,782,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,894,783,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,895,784,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,896,785,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,897,786,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,898,787,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,899,788,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,900,790,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,901,791,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,902,792,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,903,793,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,904,794,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,905,795,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,906,796,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,907,797,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,908,798,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,909,799,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,910,800,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,911,801,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,912,802,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,913,803,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,914,804,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,915,805,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,916,806,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,917,807,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,918,809,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,919,810,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,920,811,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
cam0,921,812,0.50,uncalibrated_bounded_interpolation,0.424432,False,bounded_interpolation,cam0_A11,cam0_A12,,,frozen_query_path_adjacent_acceptance_interpolation
